filepath,label
D:\ai_project\data\ecg_images\100_633768_normal.png,normal
D:\ai_project\data\ecg_images\100_634028_normal.png,normal
D:\ai_project\data\ecg_images\100_634283_normal.png,normal
D:\ai_project\data\ecg_images\100_634545_normal.png,normal
D:\ai_project\data\ecg_images\100_634826_normal.png,normal
D:\ai_project\data\ecg_images\100_635107_normal.png,normal
D:\ai_project\data\ecg_images\100_635394_normal.png,normal
D:\ai_project\data\ecg_images\100_635684_normal.png,normal
D:\ai_project\data\ecg_images\100_635966_normal.png,normal
D:\ai_project\data\ecg_images\100_636238_normal.png,normal
D:\ai_project\data\ecg_images\100_636520_normal.png,normal
D:\ai_project\data\ecg_images\100_636811_normal.png,normal
D:\ai_project\data\ecg_images\100_637105_normal.png,normal
D:\ai_project\data\ecg_images\100_637399_normal.png,normal
D:\ai_project\data\ecg_images\100_637704_normal.png,normal
D:\ai_project\data\ecg_images\100_637997_normal.png,normal
D:\ai_project\data\ecg_images\100_638282_normal.png,normal
D:\ai_project\data\ecg_images\100_638560_normal.png,normal
D:\ai_project\data\ecg_images\100_638846_normal.png,normal
D:\ai_project\data\ecg_images\100_639140_normal.png,normal
D:\ai_project\data\ecg_images\100_639446_normal.png,normal
D:\ai_project\data\ecg_images\100_639744_normal.png,normal
D:\ai_project\data\ecg_images\100_640039_normal.png,normal
D:\ai_project\data\ecg_images\100_640329_normal.png,normal
D:\ai_project\data\ecg_images\100_640615_normal.png,normal
D:\ai_project\data\ecg_images\100_640900_normal.png,normal
D:\ai_project\data\ecg_images\100_641178_normal.png,normal
D:\ai_project\data\ecg_images\100_641479_normal.png,normal
D:\ai_project\data\ecg_images\100_641777_normal.png,normal
D:\ai_project\data\ecg_images\100_642065_normal.png,normal
D:\ai_project\data\ecg_images\100_642337_normal.png,normal
D:\ai_project\data\ecg_images\100_642614_normal.png,normal
D:\ai_project\data\ecg_images\100_642887_normal.png,normal
D:\ai_project\data\ecg_images\100_643164_normal.png,normal
D:\ai_project\data\ecg_images\100_643439_normal.png,normal
D:\ai_project\data\ecg_images\100_643721_normal.png,normal
D:\ai_project\data\ecg_images\100_644005_normal.png,normal
D:\ai_project\data\ecg_images\100_644286_normal.png,normal
D:\ai_project\data\ecg_images\100_644547_normal.png,normal
D:\ai_project\data\ecg_images\100_644807_normal.png,normal
D:\ai_project\data\ecg_images\100_645063_normal.png,normal
D:\ai_project\data\ecg_images\100_645320_normal.png,normal
D:\ai_project\data\ecg_images\100_645581_normal.png,normal
D:\ai_project\data\ecg_images\100_645863_normal.png,normal
D:\ai_project\data\ecg_images\100_646132_normal.png,normal
D:\ai_project\data\ecg_images\100_646393_normal.png,normal
D:\ai_project\data\ecg_images\100_646658_normal.png,normal
D:\ai_project\data\ecg_images\100_646916_normal.png,normal
D:\ai_project\data\ecg_images\100_647168_normal.png,normal
D:\ai_project\data\ecg_images\100_647414_normal.png,normal
D:\ai_project\data\ecg_images\100_647672_normal.png,normal
D:\ai_project\data\ecg_images\100_647934_normal.png,normal
D:\ai_project\data\ecg_images\100_648203_normal.png,normal
D:\ai_project\data\ecg_images\100_648477_normal.png,normal
D:\ai_project\data\ecg_images\100_648733_normal.png,normal
D:\ai_project\data\ecg_images\100_648978_normal.png,normal
D:\ai_project\data\ecg_images\100_649232_normal.png,normal
D:\ai_project\data\ecg_images\100_649484_normal.png,normal
D:\ai_project\data\ecg_images\100_649734_normal.png,normal
D:\ai_project\data\ecg_images\101_396_normal.png,normal
D:\ai_project\data\ecg_images\101_711_normal.png,normal
D:\ai_project\data\ecg_images\101_1032_normal.png,normal
D:\ai_project\data\ecg_images\101_1368_normal.png,normal
D:\ai_project\data\ecg_images\101_1712_normal.png,normal
D:\ai_project\data\ecg_images\101_2036_normal.png,normal
D:\ai_project\data\ecg_images\101_2349_normal.png,normal
D:\ai_project\data\ecg_images\101_2662_normal.png,normal
D:\ai_project\data\ecg_images\101_2972_normal.png,normal
D:\ai_project\data\ecg_images\101_3301_normal.png,normal
D:\ai_project\data\ecg_images\101_3631_normal.png,normal
D:\ai_project\data\ecg_images\101_3960_normal.png,normal
D:\ai_project\data\ecg_images\101_4283_normal.png,normal
D:\ai_project\data\ecg_images\101_4609_normal.png,normal
D:\ai_project\data\ecg_images\101_4928_normal.png,normal
D:\ai_project\data\ecg_images\101_5241_normal.png,normal
D:\ai_project\data\ecg_images\101_5569_normal.png,normal
D:\ai_project\data\ecg_images\101_5898_normal.png,normal
D:\ai_project\data\ecg_images\101_6223_normal.png,normal
D:\ai_project\data\ecg_images\101_6528_normal.png,normal
D:\ai_project\data\ecg_images\101_6830_normal.png,normal
D:\ai_project\data\ecg_images\101_7143_normal.png,normal
D:\ai_project\data\ecg_images\101_7463_normal.png,normal
D:\ai_project\data\ecg_images\101_7786_normal.png,normal
D:\ai_project\data\ecg_images\101_8105_normal.png,normal
D:\ai_project\data\ecg_images\101_8414_normal.png,normal
D:\ai_project\data\ecg_images\101_8721_normal.png,normal
D:\ai_project\data\ecg_images\101_9026_normal.png,normal
D:\ai_project\data\ecg_images\101_9321_normal.png,normal
D:\ai_project\data\ecg_images\101_9628_normal.png,normal
D:\ai_project\data\ecg_images\101_9953_normal.png,normal
D:\ai_project\data\ecg_images\101_10281_normal.png,normal
D:\ai_project\data\ecg_images\101_10590_normal.png,normal
D:\ai_project\data\ecg_images\101_10892_normal.png,normal
D:\ai_project\data\ecg_images\101_11185_normal.png,normal
D:\ai_project\data\ecg_images\101_11470_normal.png,normal
D:\ai_project\data\ecg_images\101_11760_normal.png,normal
D:\ai_project\data\ecg_images\101_12050_normal.png,normal
D:\ai_project\data\ecg_images\101_12338_normal.png,normal
D:\ai_project\data\ecg_images\101_12621_normal.png,normal
D:\ai_project\data\ecg_images\101_12911_normal.png,normal
D:\ai_project\data\ecg_images\101_13183_normal.png,normal
D:\ai_project\data\ecg_images\101_13457_normal.png,normal
D:\ai_project\data\ecg_images\101_13740_normal.png,normal
D:\ai_project\data\ecg_images\101_14030_normal.png,normal
D:\ai_project\data\ecg_images\101_14333_normal.png,normal
D:\ai_project\data\ecg_images\101_14640_normal.png,normal
D:\ai_project\data\ecg_images\101_14923_normal.png,normal
D:\ai_project\data\ecg_images\101_15195_normal.png,normal
D:\ai_project\data\ecg_images\101_15474_normal.png,normal
D:\ai_project\data\ecg_images\101_15760_normal.png,normal
D:\ai_project\data\ecg_images\101_16051_normal.png,normal
D:\ai_project\data\ecg_images\101_16351_normal.png,normal
D:\ai_project\data\ecg_images\101_16655_normal.png,normal
D:\ai_project\data\ecg_images\101_16956_normal.png,normal
D:\ai_project\data\ecg_images\101_17250_normal.png,normal
D:\ai_project\data\ecg_images\101_17532_normal.png,normal
D:\ai_project\data\ecg_images\101_17814_normal.png,normal
D:\ai_project\data\ecg_images\101_18099_normal.png,normal
D:\ai_project\data\ecg_images\101_18396_normal.png,normal
D:\ai_project\data\ecg_images\101_18687_normal.png,normal
D:\ai_project\data\ecg_images\101_18977_normal.png,normal
D:\ai_project\data\ecg_images\101_19267_normal.png,normal
D:\ai_project\data\ecg_images\101_19558_normal.png,normal
D:\ai_project\data\ecg_images\101_19860_normal.png,normal
D:\ai_project\data\ecg_images\101_20173_normal.png,normal
D:\ai_project\data\ecg_images\101_20493_normal.png,normal
D:\ai_project\data\ecg_images\101_20822_normal.png,normal
D:\ai_project\data\ecg_images\101_21166_normal.png,normal
D:\ai_project\data\ecg_images\101_21498_normal.png,normal
D:\ai_project\data\ecg_images\101_21808_normal.png,normal
D:\ai_project\data\ecg_images\101_22130_normal.png,normal
D:\ai_project\data\ecg_images\101_22451_normal.png,normal
D:\ai_project\data\ecg_images\101_22782_normal.png,normal
D:\ai_project\data\ecg_images\101_23126_normal.png,normal
D:\ai_project\data\ecg_images\101_23457_normal.png,normal
D:\ai_project\data\ecg_images\101_23774_normal.png,normal
D:\ai_project\data\ecg_images\101_24090_normal.png,normal
D:\ai_project\data\ecg_images\101_24404_normal.png,normal
D:\ai_project\data\ecg_images\101_24720_normal.png,normal
D:\ai_project\data\ecg_images\101_25040_normal.png,normal
D:\ai_project\data\ecg_images\101_25374_normal.png,normal
D:\ai_project\data\ecg_images\101_25704_normal.png,normal
D:\ai_project\data\ecg_images\101_26008_normal.png,normal
D:\ai_project\data\ecg_images\101_26310_normal.png,normal
D:\ai_project\data\ecg_images\101_26637_normal.png,normal
D:\ai_project\data\ecg_images\101_26967_normal.png,normal
D:\ai_project\data\ecg_images\101_27303_normal.png,normal
D:\ai_project\data\ecg_images\101_27621_normal.png,normal
D:\ai_project\data\ecg_images\101_27934_normal.png,normal
D:\ai_project\data\ecg_images\101_28243_normal.png,normal
D:\ai_project\data\ecg_images\101_28559_normal.png,normal
D:\ai_project\data\ecg_images\101_28861_normal.png,normal
D:\ai_project\data\ecg_images\101_29155_normal.png,normal
D:\ai_project\data\ecg_images\101_29467_normal.png,normal
D:\ai_project\data\ecg_images\101_29782_normal.png,normal
D:\ai_project\data\ecg_images\101_30088_normal.png,normal
D:\ai_project\data\ecg_images\101_30387_normal.png,normal
D:\ai_project\data\ecg_images\101_30688_normal.png,normal
D:\ai_project\data\ecg_images\101_30985_normal.png,normal
D:\ai_project\data\ecg_images\101_31310_normal.png,normal
D:\ai_project\data\ecg_images\101_31634_normal.png,normal
D:\ai_project\data\ecg_images\101_31947_normal.png,normal
D:\ai_project\data\ecg_images\101_32262_normal.png,normal
D:\ai_project\data\ecg_images\101_32565_normal.png,normal
D:\ai_project\data\ecg_images\101_32866_normal.png,normal
D:\ai_project\data\ecg_images\101_33165_normal.png,normal
D:\ai_project\data\ecg_images\101_33467_normal.png,normal
D:\ai_project\data\ecg_images\101_33777_normal.png,normal
D:\ai_project\data\ecg_images\101_34092_normal.png,normal
D:\ai_project\data\ecg_images\101_34391_normal.png,normal
D:\ai_project\data\ecg_images\101_34679_normal.png,normal
D:\ai_project\data\ecg_images\101_34980_normal.png,normal
D:\ai_project\data\ecg_images\101_35288_normal.png,normal
D:\ai_project\data\ecg_images\101_35598_normal.png,normal
D:\ai_project\data\ecg_images\101_35912_normal.png,normal
D:\ai_project\data\ecg_images\101_36217_normal.png,normal
D:\ai_project\data\ecg_images\101_36529_normal.png,normal
D:\ai_project\data\ecg_images\101_36837_normal.png,normal
D:\ai_project\data\ecg_images\101_37141_normal.png,normal
D:\ai_project\data\ecg_images\101_37450_normal.png,normal
D:\ai_project\data\ecg_images\101_37773_normal.png,normal
D:\ai_project\data\ecg_images\101_38099_normal.png,normal
D:\ai_project\data\ecg_images\101_38430_normal.png,normal
D:\ai_project\data\ecg_images\101_38748_normal.png,normal
D:\ai_project\data\ecg_images\101_39059_normal.png,normal
D:\ai_project\data\ecg_images\101_39376_normal.png,normal
D:\ai_project\data\ecg_images\101_39692_normal.png,normal
D:\ai_project\data\ecg_images\101_40013_normal.png,normal
D:\ai_project\data\ecg_images\101_40340_normal.png,normal
D:\ai_project\data\ecg_images\101_40603_arrhythmia.png,arrhythmia
D:\ai_project\data\ecg_images\101_40668_normal.png,normal
D:\ai_project\data\ecg_images\101_40884_arrhythmia.png,arrhythmia
D:\ai_project\data\ecg_images\101_40976_normal.png,normal
D:\ai_project\data\ecg_images\101_41265_normal.png,normal
D:\ai_project\data\ecg_images\101_41543_normal.png,normal
D:\ai_project\data\ecg_images\101_41829_normal.png,normal
D:\ai_project\data\ecg_images\101_41930_arrhythmia.png,arrhythmia
D:\ai_project\data\ecg_images\101_42126_normal.png,normal
D:\ai_project\data\ecg_images\101_42421_normal.png,normal
D:\ai_project\data\ecg_images\101_42714_normal.png,normal
D:\ai_project\data\ecg_images\101_42990_normal.png,normal
D:\ai_project\data\ecg_images\101_43268_normal.png,normal
D:\ai_project\data\ecg_images\101_43546_normal.png,normal
D:\ai_project\data\ecg_images\101_43816_normal.png,normal
D:\ai_project\data\ecg_images\101_44095_normal.png,normal
D:\ai_project\data\ecg_images\101_44387_normal.png,normal
D:\ai_project\data\ecg_images\101_44676_normal.png,normal
D:\ai_project\data\ecg_images\101_44977_normal.png,normal
D:\ai_project\data\ecg_images\101_45270_normal.png,normal
D:\ai_project\data\ecg_images\101_45553_normal.png,normal
D:\ai_project\data\ecg_images\101_45839_normal.png,normal
D:\ai_project\data\ecg_images\101_46138_normal.png,normal
D:\ai_project\data\ecg_images\101_46440_normal.png,normal
D:\ai_project\data\ecg_images\101_46750_normal.png,normal
D:\ai_project\data\ecg_images\101_47060_normal.png,normal
D:\ai_project\data\ecg_images\101_47359_normal.png,normal
D:\ai_project\data\ecg_images\101_47655_normal.png,normal
D:\ai_project\data\ecg_images\101_47944_normal.png,normal
D:\ai_project\data\ecg_images\101_48228_normal.png,normal
D:\ai_project\data\ecg_images\101_48517_normal.png,normal
D:\ai_project\data\ecg_images\101_48821_normal.png,normal
D:\ai_project\data\ecg_images\101_49125_normal.png,normal
D:\ai_project\data\ecg_images\101_49422_normal.png,normal
D:\ai_project\data\ecg_images\101_49699_normal.png,normal
D:\ai_project\data\ecg_images\101_49978_normal.png,normal
D:\ai_project\data\ecg_images\101_50248_normal.png,normal
D:\ai_project\data\ecg_images\101_50527_normal.png,normal
D:\ai_project\data\ecg_images\101_50816_normal.png,normal
D:\ai_project\data\ecg_images\101_51114_normal.png,normal
D:\ai_project\data\ecg_images\101_51400_normal.png,normal
D:\ai_project\data\ecg_images\101_51687_normal.png,normal
D:\ai_project\data\ecg_images\101_51965_normal.png,normal
D:\ai_project\data\ecg_images\101_52239_normal.png,normal
D:\ai_project\data\ecg_images\101_52512_normal.png,normal
D:\ai_project\data\ecg_images\101_52794_normal.png,normal
D:\ai_project\data\ecg_images\101_53087_normal.png,normal
D:\ai_project\data\ecg_images\101_53381_normal.png,normal
D:\ai_project\data\ecg_images\101_53667_normal.png,normal
D:\ai_project\data\ecg_images\101_53947_normal.png,normal
D:\ai_project\data\ecg_images\101_54221_normal.png,normal
D:\ai_project\data\ecg_images\101_54517_normal.png,normal
D:\ai_project\data\ecg_images\101_54814_normal.png,normal
D:\ai_project\data\ecg_images\101_55107_normal.png,normal
D:\ai_project\data\ecg_images\101_55405_normal.png,normal
D:\ai_project\data\ecg_images\101_55710_normal.png,normal
D:\ai_project\data\ecg_images\101_56011_normal.png,normal
D:\ai_project\data\ecg_images\101_56307_normal.png,normal
D:\ai_project\data\ecg_images\101_56607_normal.png,normal
D:\ai_project\data\ecg_images\101_56918_normal.png,normal
D:\ai_project\data\ecg_images\101_57252_normal.png,normal
D:\ai_project\data\ecg_images\101_57592_normal.png,normal
D:\ai_project\data\ecg_images\101_57928_normal.png,normal
D:\ai_project\data\ecg_images\101_58245_normal.png,normal
D:\ai_project\data\ecg_images\101_58542_normal.png,normal
D:\ai_project\data\ecg_images\101_58845_normal.png,normal
D:\ai_project\data\ecg_images\101_59166_normal.png,normal
D:\ai_project\data\ecg_images\101_59490_normal.png,normal
D:\ai_project\data\ecg_images\101_59822_normal.png,normal
D:\ai_project\data\ecg_images\101_60156_normal.png,normal
D:\ai_project\data\ecg_images\101_60477_normal.png,normal
D:\ai_project\data\ecg_images\101_60784_normal.png,normal
D:\ai_project\data\ecg_images\101_61089_normal.png,normal
D:\ai_project\data\ecg_images\101_61395_normal.png,normal
D:\ai_project\data\ecg_images\101_61727_normal.png,normal
D:\ai_project\data\ecg_images\101_62058_normal.png,normal
D:\ai_project\data\ecg_images\101_62359_normal.png,normal
D:\ai_project\data\ecg_images\101_62672_normal.png,normal
D:\ai_project\data\ecg_images\101_62994_normal.png,normal
D:\ai_project\data\ecg_images\101_63096_arrhythmia.png,arrhythmia
D:\ai_project\data\ecg_images\101_63315_normal.png,normal
D:\ai_project\data\ecg_images\101_63414_arrhythmia.png,arrhythmia
D:\ai_project\data\ecg_images\101_63631_normal.png,normal
D:\ai_project\data\ecg_images\101_63967_normal.png,normal
D:\ai_project\data\ecg_images\101_64292_normal.png,normal
